ROUTE_SORT_ORDER,RIDERSHIP_AVERAGE,YTD_TOTAL_RIDERSHIP_COUNT,QTD_TOTAL_RIDERSHIP_COUNT,PY_QTD_TOTAL_RIDERSHIP_COUNT,PY_YTD_TOTAL_RIDERSHIP_COUNT,PY_RIDERSHIP_AVERAGE,YEAR_NUM,MONTH_NAME,MONTH_SHORT_NAME,MONTH_END_DATE,MONTH_YEAR,DAY_TYPE,MODE_NAME,SUB_MODE,ROUTE_NAME,DATA_AS_OF,SHOW_ON_DASHBOARD,FISCAL_YEAR_NUMBER,FISCAL_MONTH_NUMBER,FISCAL_QUARTER_NUMBER
982,819.2042,5916.29421,1685.49622,0,81815.69275,0,2021,May,05-May,20210531,May-20,Weekday,MetroExpress,MetroExpress,982-Pavilion Express,07/31/2021,1,2021,8,3
682,0,672.99996,0,123.33331,1031.16657,45.99999,2020,August,08-Aug,20200831,Aug-20,Sunday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2020,11,4
670,0,480,0,312,1262.27499,0,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,UT Shuttles,670-Crossing Place,07/31/2021,1,2020,12,4
465,0,0,0,0,0,0,2020,December,12-Dec,20201231,Dec-20,Saturday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2021,3,1
4,4668,37861.50799,4668,2500.8333,15293.38055,2500.8333,2019,April,04-Apr,20190430,Apr-2019,Sunday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2019,7,3
2,24664.29058,24664.29058,24664.29058,18933.47654,18933.47654,18933.47654,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Local Routes,2-Rosewood,07/31/2021,1,2019,1,1
324,3067,50014.31266,9712.26662,16594.86665,60949.74474,4849.2,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2020,12,4
142,0,0,0,0,0,0,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2018,8,3
217,0,0,0,0,0,0,2018,August,08-Aug,20180831,Aug-2018,Saturday,MetroBus,Feeder Routes,217-Montopolis Feeder,07/31/2021,1,2018,11,4
670,43596.476,175133.65998,62915.4156,79955.41287,216214.23977,50190.6504,2019,February,02-Feb,20190228,Feb-2019,Weekday,MetroBus,UT Shuttles,670-Crossing Place,07/31/2021,1,2019,5,2
275,0,0,0,20709.56664,146419.65554,20709.56664,2019,April,04-Apr,20190430,Apr-2019,Weekday,MetroBus,Feeder Routes,275-North Lamar,07/31/2021,1,2019,7,3
983,0,0,0,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2017,5,2
411,800.66664,3262.7962,1190.59256,1184.66664,3906.49992,779.66664,2018,February,02-Feb,20180228,Feb-2018,Saturday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2018,5,2
481,0,0,0,0,0,0,2019,June,06-Jun,20190630,Jun-2019,Sunday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2019,9,3
481,0,0,0,0,0,0,2021,May,05-May,20210531,May-20,Sunday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2021,8,3
322,5170.90092,22489.69878,5170.90092,12022.22217,44951.18436,12022.22217,2021,January,01-Jan,20210131,Jan-20,Weekday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2021,4,2
663,4111.70472,15229.23282,7083.73962,31090.99142,72301.36268,7092.4107,2021,March,03-Mar,20210331,Mar-20,Weekday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2021,6,2
491,0,0,0,,,,2016,November,11-Nov,20161130,Nov-2016,Sunday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2017,2,1
22,0,0,0,13951.42254,13951.42254,13951.42254,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Local Routes,22-Exposition/Chicon Counter-clockwise,07/31/2021,1,2019,1,1
451,0,0,0,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Weekday,MetroBus,Special Service Routes,451-Plaza Saltillo Shuttle,07/31/2021,1,2019,6,2
111,1681.28092,13962.74281,5145.6709,,,,2017,June,06-Jun,20170630,Jun-2017,Weekday,MetroBus,Flyer Routes,111-South Mopac Flyer,07/31/2021,1,2017,9,3
6,915,12704.54975,2172.5833,,,,2017,August,08-Aug,20170831,Aug-2017,Sunday,MetroBus,Local Routes,6-East 12th,07/31/2021,1,2017,11,4
464,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Special Service Routes,"464-MLK, Jr./Capitol",07/31/2021,1,2017,10,4
300,69843.80351,445963.6005,155586.99572,285045.92093,730378.33403,138426.518,2021,February,02-Feb,20210228,Feb-20,Weekday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2021,5,2
642,417,851,851,803.99998,803.99998,445,2018,November,11-Nov,20181130,Nov-2018,Sunday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2019,2,1
485,0,0,0,0,0,0,2018,July,07-Jul,20180731,Jul-2018,Sunday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2018,10,4
5,50008.48669,542099.61221,90743.75449,,,,2017,August,08-Aug,20170831,Aug-2017,Weekday,MetroBus,Local Routes,5-Woodrow/Lamar,07/31/2021,1,2017,11,4
486,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Sunday,MetroBus,Special Service Routes,486-Night Owl South Congress,07/31/2021,1,2020,6,2
322,0,0,0,,,,2017,February,02-Feb,20170228,Feb-2017,Sunday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2017,5,2
237,629.5833,4478.38323,1196.24995,979.91665,3211.2539,510.75,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Feeder Routes,237-Northeast Feeder,07/31/2021,1,2018,8,3
6,1955.99995,17769.33307,5860.9999,4648.45358,12286.42011,1651.70368,2019,June,06-Jun,20190630,Jun-2019,Sunday,MetroBus,Local Routes,6-East 12th,07/31/2021,1,2019,9,3
18,10279.81803,177722.25931,10279.81803,23251.55228,239245.69203,23251.55228,2020,July,07-Jul,20200731,Jul-20,Weekday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2020,10,4
661,0,411.85416,0,0,366,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2020,6,2
122,0,0,0,0,0,0,2018,September,09-Sep,20180930,Sep-2018,Saturday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2018,12,4
10,16654,16654,16654,15536.535,15536.535,15536.535,2019,October,10-Oct,20191031,Oct-2019,Sunday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2020,1,1
490,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2019,3,1
171,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2019,3,1
392,1259,1259,1259,2134.99998,2134.99998,2134.99998,2018,October,10-Oct,20181031,Oct-2018,Saturday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2019,1,1
465,3555.41107,52167.27851,6120.35527,8895.3376,56622.03128,5080.2216,2018,August,08-Aug,20180831,Aug-2018,Weekday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2018,11,4
4,2588,19797.4999,8370.99995,,,,2017,March,03-Mar,20170331,Mar-2017,Saturday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2017,6,2
3,33078.27271,498785.43454,33078.27271,69839.79332,684141.41885,69839.79332,2020,July,07-Jul,20200731,Jul-20,Weekday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2020,10,4
3,6815.79996,11534.79996,11534.79996,18798.89996,18798.89996,9264.5,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2021,2,1
323,1480.87876,1480.87876,1480.87876,3780.39996,3780.39996,3780.39996,2018,October,10-Oct,20181031,Oct-2018,Saturday,MetroBus,Crosstown Routes,323-Anderson,07/31/2021,1,2019,1,1
338,13907.1264,30118.79132,30118.79132,35488.05239,35488.05239,16581.1184,2017,November,11-Nov,20171130,Nov-2017,Weekday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2018,2,1
492,0,28,28,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroBus,Special Service Routes,492-Delwood,07/31/2021,1,2017,5,2
214,0,0,0,0,0,0,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Feeder Routes,214-Northwest Feeder,07/31/2021,1,2018,8,3
335,1543.99996,1543.99996,1543.99996,0,0,0,2018,June,06-Jun,20180630,Jun-2018,Sunday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2018,9,3
3,66370.24,146503.34699,146503.34699,151864.17182,151864.17182,70685.0824,2018,November,11-Nov,20181130,Nov-2018,Weekday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2019,2,1
322,911,11624.24998,911,1226.66664,9986.61659,1226.66664,2020,April,04-Apr,20200430,Apr-20,Saturday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2020,7,3
490,140,561.3,561.3,1978.29664,1978.29664,660.72608,2018,December,12-Dec,20181231,Dec-2018,Weekday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2019,3,1
485,379.33332,2609.49987,867.33327,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2017,5,2
410,0,4429.25031,0,0,8679.77444,0,2020,July,07-Jul,20200731,Jul-20,Saturday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2020,10,4
987,0,0,0,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Saturday,MetroExpress,MetroExpress,987-Leander/Lakeline Express,07/31/2021,1,2019,6,2
233,348.66664,4636.15589,798.26662,,,,2017,August,08-Aug,20170831,Aug-2017,Saturday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2017,11,4
485,0,0,0,1299.22212,5397.63449,1299.22212,2021,January,01-Jan,20210131,Jan-20,Weekday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2021,4,2
1,9216.8333,67694.79985,18666.08325,22844.33325,83212.86655,11423.8333,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2018,8,3
455,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Weekday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2019,3,1
333,27487.1058,114668.10534,27487.1058,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroBus,Crosstown Routes,333-William Cannon,07/31/2021,1,2017,4,2
142,0,0,0,0,0,0,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2018,8,3
237,387.33332,1869.33725,387.33332,,,,2017,February,02-Feb,20170228,Feb-2017,Sunday,MetroBus,Feeder Routes,237-Northeast Feeder,07/31/2021,1,2017,5,2
661,5566.01716,39986.54032,5566.01716,0,148114.5735,0,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2021,10,4
411,0,0,0,0,3499.17125,0,2021,May,05-May,20210531,May-20,Weekday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2021,8,3
451,0,0,0,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Sunday,MetroBus,Special Service Routes,451-Plaza Saltillo Shuttle,07/31/2021,1,2019,6,2
338,15834.9528,85310.90827,32200.74588,,,,2017,February,02-Feb,20170228,Feb-2017,Weekday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2017,5,2
19,1430.74995,2900.74995,2900.74995,6844.49996,6844.49996,3809.83332,2020,November,11-Nov,20201130,Nov-20,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2021,2,1
337,38377.533,211557.0507,78306.44748,84246.33437,216614.02843,42309.6416,2020,February,02-Feb,20200229,Feb-20,Weekday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2020,5,2
486,2140.2857,2140.2857,2140.2857,2421.63174,2421.63174,2421.63174,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Special Service Routes,486-Night Owl South Congress,07/31/2021,1,2019,1,1
445,194.61904,194.61904,194.61904,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Saturday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2019,6,2
325,5577.99996,20560.79993,5577.99996,5352,18489.16664,5352,2018,January,01-Jan,20180131,Jan-2018,Sunday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2018,4,2
983,0,0,0,0,0,0,2019,August,08-Aug,20190831,Aug-2019,Saturday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2019,11,4
999,3355,41560.99983,7930,,,,2017,August,08-Aug,20170831,Aug-2017,Sunday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2017,11,4
111,1296.2806,2925.26404,2925.26404,,,,2016,November,11-Nov,20161130,Nov-2016,Weekday,MetroBus,Flyer Routes,111-South Mopac Flyer,07/31/2021,1,2017,2,1
21,0,0,0,0,10668.99073,0,2019,August,08-Aug,20190831,Aug-2019,Saturday,MetroBus,Local Routes,21-Exposition/Chicon Clockwise,07/31/2021,1,2019,11,4
322,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Sunday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2018,4,2
105,145.9998,1769.52279,311.9997,494,16945.86376,252,2021,May,05-May,20210531,May-20,Weekday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2021,8,3
315,1444,15774.47303,1444,1887,15853.25823,1887,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2020,7,3
335,10220.65803,21939.79821,21939.79821,31462.21047,31462.21047,14130.13888,2020,November,11-Nov,20201130,Nov-20,Weekday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2021,2,1
4,3640.53332,52669.31509,12431.28332,18340.192,56905.9919,7474.192,2020,June,06-Jun,20200630,Jun-20,Saturday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2020,9,3
392,2191.0833,3607.0833,3607.0833,2842,2842,1583,2019,November,11-Nov,20191130,Nov-2019,Saturday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2020,2,1
228,3819.7894,58799.5641,7439.7893,18314.38708,67960.01349,9015.73398,2020,May,05-May,20200531,May-20,Weekday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2020,8,3
483,0,0,0,0,0,0,2018,February,02-Feb,20180228,Feb-2018,Sunday,MetroBus,Special Service Routes,483-Night Owl Riverside,07/31/2021,1,2018,5,2
663,196.33332,927.99995,519.33332,0,1378.33332,0,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2021,9,3
980,5342.52579,33392.67153,5342.52579,0,0,0,2018,July,07-Jul,20180731,Jul-2018,Weekday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2018,10,4
485,1299.22212,5397.63449,1299.22212,1259.70579,5306.38328,1259.70579,2020,January,01-Jan,20200131,Jan-20,Weekday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2020,4,2
21,0,0,0,22944.59701,88431.34115,11742.61594,2019,May,05-May,20190531,May-2019,Weekday,MetroBus,Local Routes,21-Exposition/Chicon Clockwise,07/31/2021,1,2019,8,3
935,0,0,0,0,0,0,2018,October,10-Oct,20181031,Oct-2018,Sunday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2019,1,1
127,0,0,0,619.31457,4122.19467,619.31457,2019,April,04-Apr,20190430,Apr-2019,Weekday,MetroBus,Flyer Routes,127-Dove Springs Flyer,07/31/2021,1,2019,7,3
801,10965.99995,33670.04989,10965.99995,,,,2017,January,01-Jan,20170131,Jan-2017,Sunday,MetroRapid,MetroRapid,801-N Lamar S Congress,07/31/2021,1,2017,4,2
672,0,0,0,0,173.08474,0,2021,April,04-Apr,20210430,Apr-20,Saturday,MetroBus,UT Shuttles,672-Lakeshore,07/31/2021,1,2021,7,3
653,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Saturday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2021,2,1
3,11276.16665,19126.91663,19126.91663,,,,2016,November,11-Nov,20161130,Nov-2016,Sunday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2017,2,1
663,18626.46306,18626.46306,18626.46306,24431.52276,24431.52276,24431.52276,2019,October,10-Oct,20191031,Oct-2019,Weekday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2020,1,1
238,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Feeder Routes,238-Westgate,07/31/2021,1,2021,10,4
642,2003.0824,25649.62445,2003.0824,0,172586.90819,0,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2021,10,4
271,1166,3710.66665,2547.66665,0,0,0,2018,August,08-Aug,20180831,Aug-2018,Sunday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2018,11,4
484,756.54138,5048.51836,756.54138,896.3946,7461.41735,896.3946,2018,April,04-Apr,20180430,Apr-2018,Weekday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2018,7,3
310,0,0,0,0,0,0,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Crosstown Routes,310-Parker/Wickersham,07/31/2021,1,2018,8,3
464,0,0,0,0,0,0,2017,October,10-Oct,20171031,Oct-2017,Saturday,MetroBus,Special Service Routes,"464-MLK, Jr./Capitol",07/31/2021,1,2018,1,1
228,539.66664,8026.56524,1648.76664,2199.9999,8347.66644,685,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2020,12,4
661,14975.60206,110668.53084,110668.53084,,,,2016,December,12-Dec,20161231,Dec-2016,Weekday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2017,3,1
410,0,20714.11716,0,,,,2017,July,07-Jul,20170731,Jul-2017,Saturday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2017,10,4
271,1482.24995,2794.24995,2794.24995,2922.99995,2922.99995,1570.99995,2019,November,11-Nov,20191130,Nov-2019,Sunday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2020,2,1
271,1480,6402.24995,1480,1552.8,6313.79993,1552.8,2020,January,01-Jan,20200131,Jan-20,Sunday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2020,4,2
228,12054.2389,89165.17896,23093.3817,,,,2017,May,05-May,20170531,May-2017,Weekday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2017,8,3
335,9812.27412,118536.40046,27953.64238,46069.03162,127956.34662,13657.6766,2020,June,06-Jun,20200630,Jun-20,Weekday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2020,9,3
999,46182.99987,184234.99963,46182.99987,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2017,4,2
481,1058.49996,1764.49996,1764.49996,1668,1668,869,2019,November,11-Nov,20191130,Nov-2019,Saturday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2020,2,1
7,23550.5,129098.55231,60697.86665,59408.17051,137786.63713,19072,2018,March,03-Mar,20180331,Mar-2018,Saturday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2018,6,2
335,2068.66664,17551.51444,4216.33328,0,0,0,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2019,8,3
985,105,2515.1666,105,0,0,0,2020,January,01-Jan,20200131,Jan-20,Saturday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2020,4,2
670,49726.44033,306689.60394,49726.44033,44022.5998,285381.13323,44022.5998,2018,April,04-Apr,20180430,Apr-2018,Weekday,MetroBus,UT Shuttles,670-Crossing Place,07/31/2021,1,2018,7,3
985,3351.59517,3351.59517,3351.59517,,,,2016,October,10-Oct,20161031,Oct-2016,Weekday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2017,1,1
2,15445.90323,79558.03079,37277.14389,72411.03983,146885.86047,21646.82718,2021,March,03-Mar,20210331,Mar-20,Weekday,MetroBus,Local Routes,2-Rosewood,07/31/2021,1,2021,6,2
6,8584.47612,8584.47612,8584.47612,17750.93172,17750.93172,17750.93172,2020,October,10-Oct,20201031,Oct-20,Weekday,MetroBus,Local Routes,6-East 12th,07/31/2021,1,2021,1,1
122,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Sunday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2017,6,2
10,67447.533,237559.74994,237559.74994,270692.22219,270692.22219,83777.94238,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2018,3,1
217,1102,1748,1748,0,0,0,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Feeder Routes,217-Montopolis Feeder,07/31/2021,1,2019,12,4
466,0,0,0,0,0,0,2018,July,07-Jul,20180731,Jul-2018,Sunday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2018,10,4
135,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Saturday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2021,2,1
339,4168.68738,41138.13725,4168.68738,4414.25913,55997.23893,4414.25913,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2021,10,4
18,13650.3782,49985.30134,49985.30134,59616.2538,59616.2538,17384.23456,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2018,3,1
682,0,0,0,0,0,0,2019,October,10-Oct,20191031,Oct-2019,Weekday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2020,1,1
345,541.59996,1421.53326,1421.53326,1840.91663,1840.91663,824.16663,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2021,3,1
410,0,0,0,0,7831.3343,0,2021,May,05-May,20210531,May-20,Weekday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2021,8,3
1,21899.29998,197287.75103,21899.29998,,,,2017,July,07-Jul,20170731,Jul-2017,Saturday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2017,10,4
641,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Sunday,MetroBus,UT Shuttles,641-East Campus,07/31/2021,1,2018,4,2
103,0,0,0,0,0,0,2019,April,04-Apr,20190430,Apr-2019,Saturday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2019,7,3
337,2733.75,38499.24969,4839.94996,7971.66664,46208.64747,3884,2020,August,08-Aug,20200831,Aug-20,Sunday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2020,11,4
339,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Weekday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2017,6,2
491,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Sunday,MetroBus,Special Service Routes,491-Allandale,07/31/2021,1,2018,4,2
345,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Saturday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2017,6,2
217,0,0,0,,,,2017,August,08-Aug,20170831,Aug-2017,Sunday,MetroBus,Feeder Routes,217-Montopolis Feeder,07/31/2021,1,2017,11,4
122,300,552,552,,,,2016,November,11-Nov,20161130,Nov-2016,Weekday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2017,2,1
484,596.9026,1947.48572,1947.48572,3034.2783,3034.2783,1023.39204,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2018,3,1
20,140115.44162,866445.47762,140115.44162,82193.89668,564653.54606,82193.89668,2019,April,04-Apr,20190430,Apr-2019,Weekday,MetroBus,Local Routes,20-Manor Rd/Riverside,07/31/2021,1,2019,7,3
338,0,0,0,0,0,0,2021,February,02-Feb,20210228,Feb-20,Sunday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2021,5,2
142,0,0,0,0,0,0,2019,August,08-Aug,20190831,Aug-2019,Saturday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2019,11,4
105,314.09994,17259.9637,808.09994,9577.19114,29166.0612,2911.8496,2020,June,06-Jun,20200630,Jun-20,Weekday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2020,9,3
412,0,0,0,0,0,0,2021,April,04-Apr,20210430,Apr-20,Sunday,MetroBus,Special Service Routes,412-E-Bus/Main Campus,07/31/2021,1,2021,7,3
100,0,0,0,0,0,0,2020,June,06-Jun,20200630,Jun-20,Weekday,MetroBus,Flyer Routes,100-MetroAirport,07/31/2021,1,2020,9,3
2,20519.97606,210876.39923,64239.75003,51412.24223,210536.13438,17594.7704,2018,September,09-Sep,20180930,Sep-2018,Weekday,MetroBus,Local Routes,2-Rosewood,07/31/2021,1,2018,12,4
105,0,0,0,0,0,0,2019,December,12-Dec,20191231,Dec-2019,Sunday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2020,3,1
19,875.99995,18145.49986,1382.99995,4525,21385.4999,2154,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2020,8,3
392,1420,8080.08565,1420,,,,2017,April,04-Apr,20170430,Apr-2017,Sunday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2017,7,3
